loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationCourse(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),batteryState,batteryLevel,label
2019-10-22 14:32:37.305 -0400,11,1571769155.544647,33.98847576707917,-81.02773745950249,65.24117,-1,-1,11.52660083770752,555,-9999,431831.3009325,1.566940307617188,0.7742156982421875,-0.6278533935546875,1,0.95,5
2019-10-22 14:32:37.345 -0400,12,1571769155.544647,33.98847576707917,-81.02773745950249,65.24117,-1,-1,11.52660083770752,555,-9999,431831.3409155,1.509841918945312,0.803680419921875,-0.5623626708984375,1,0.95,5
2019-10-22 14:32:37.385 -0400,13,1571769155.544647,33.98847576707917,-81.02773745950249,65.24117,-1,-1,11.52660083770752,555,-9999,431831.3808985,1.2117919921875,0.6664886474609375,-0.2716217041015625,1,0.95,5
2019-10-22 14:32:37.425 -0400,14,1571769155.544647,33.98847576707917,-81.02773745950249,65.24117,-1,-1,11.52660083770752,555,-9999,431831.4208815,0.914794921875,0.598236083984375,-0.2093963623046875,1,0.95,5
2019-10-22 14:32:37.464 -0400,15,1571769155.544647,33.98847576707917,-81.02773745950249,65.24117,-1,-1,11.52660083770752,555,-9999,431831.4608645,0.67535400390625,0.5871734619140625,-0.05267333984375,1,0.95,5
2019-10-22 14:32:37.505 -0400,16,1571769155.544647,33.98847576707917,-81.02773745950249,65.24117,-1,-1,11.52660083770752,555,-9999,431831.5008475001,0.5310821533203125,0.5647735595703125,-0.0043792724609375,1,0.95,5
2019-10-22 14:32:37.545 -0400,17,1571769155.544647,33.98847576707917,-81.02773745950249,65.24117,-1,-1,11.52660083770752,555,-9999,431831.5408305,0.4826507568359375,0.58843994140625,0.040283203125,1,0.95,5
2019-10-22 14:32:37.585 -0400,18,1571769155.544647,33.98847576707917,-81.02773745950249,65.24117,-1,-1,11.52660083770752,555,-9999,431831.5808135,0.5514678955078125,0.55181884765625,0.0347442626953125,1,0.95,5
2019-10-22 14:32:37.625 -0400,19,1571769155.544647,33.98847576707917,-81.02773745950249,65.24117,-1,-1,11.52660083770752,555,-9999,431831.6207965,0.76068115234375,0.6692352294921875,0.08831787109375,1,0.95,5
2019-10-22 14:32:37.665 -0400,20,1571769155.544647,33.98847576707917,-81.02773745950249,65.24117,-1,-1,11.52660083770752,555,-9999,431831.6607795,0.88983154296875,0.825653076171875,-0.005584716796875,1,0.95,5
2019-10-22 14:32:37.705 -0400,21,1571769155.544647,33.98847576707917,-81.02773745950249,65.24117,-1,-1,11.52660083770752,555,-9999,431831.7007625001,0.9992828369140625,0.76971435546875,0.001678466796875,1,0.95,5
